"","to","from","fraction2010","fraction2011","fraction2012","fraction2013","fraction2014","fraction2015","fraction2016","fraction2017","fraction2018","fraction2019","fraction_mean"
"1163","Pakistan","Chile",0,0.00811111424002202,0.0109540328237531,0.00177116568510522,0.00103481883924204,0,0,0,0,0,0.00218711315881224
"1164","Ecuador","Colombia",0,0.000120131355710683,0.000234231364118037,0.000319528330318921,0.000405322943195956,0,0,0,5.70871309765293e-05,0,0.000113630112432013
"1165","Burkina Faso","Côte d'Ivoire",0,0.0134750522469814,0.0824535708902692,0.0396808331777032,0.00862869263546,0.00364998902542811,0.0293584641348024,0.173313422981297,0.110195158229748,0.055807689472865,0.0516562872794554
"1166","Congo","Côte d'Ivoire",0,0.000764744169917459,0,0,0,0,0,0,0,0.000287311574198723,0.000105205574411618
"1167","Ghana","Côte d'Ivoire",0,0.000351934067565096,0.00174576796821071,0.000408125706439468,0.0013013890350504,0.00171408216110624,0.000562155417029254,0.000113580995397832,0.00120714237384298,0.000720028851252195,0.000812420657589416
"1168","Mali","Côte d'Ivoire",0,0.0265968901789024,0.0730500019426848,0.00825944460120055,0.00235747370456037,0.00100927247751682,0,0.00142333248898187,0.00182039177821866,0.000441547472765338,0.0114958354644831
"1169","Senegal","Côte d'Ivoire",0,0.0026540201047489,0.0166807266794648,0.0115249343458857,0.0217579324783689,0.00910086634608575,0.00594556002089404,0.00468619761566368,0.000621340102223379,0.0037452227706533,0.00767168004639885
"1170","Egypt","Croatia",0,0.000594609657527094,4.94095164171166e-05,0.000128682422598112,1.54252003280781e-05,9.07373721775912e-05,0.0001353405561538,1.5538448999603e-05,0,1.10072729409374e-05,0.000104075044714233
"1171","Iceland","Czechia",0,0.0105596058608936,0.0199457077032673,0.0135960139975014,0.0134630134495754,0.00161397560458063,0.0117381636280244,0.0110411395885365,0.00856099568337337,0.0110804460386578,0.0101599061554411
"1172","France","Denmark",0.0775864544833287,0.015190594874663,0.0170925932877477,0.00726571907231443,0.0026042355906796,0.0531109610674234,0.0351149924556847,0.0141641771981831,0.000372332981737503,0.0324409625893654,0.0254943023601128
"1173","Netherlands","Denmark",0.0296200575858492,0.0162201544436692,0.00963753306229684,0.0172596988663755,0.0136445924695074,0.0166756069858962,0.0125090396991761,0.0146251230140512,0.00245058646650328,0.00574716911417061,0.0138389561707496
"1174","Albania","Egypt",0,0.000434926900443881,0,0.00267685794888259,0.000716270324088664,0,0,0.00206224013715352,0.00110279194470024,0,0.00069930872552689
"1175","Jordan","Egypt",0,0.00046546217974952,0,0.000242916268689402,0,0.000284800629063847,8.60886636588949e-05,0.000431496210786448,0.000137592657145512,0.000387328431830848,0.000203568504092447
"1176","Kuwait","Egypt",0,0.000377381646124914,0,5.17446390790216e-05,5.48421972333288e-05,0,0,0,0,0,4.83968482437265e-05
"1177","Libya","Egypt",0,0.00101649799951694,0,5.11097922729508e-05,0,0,0.000722831883686758,8.29783729785205e-05,0.00194891563362433,0.00011050606869307,0.000393283975077258
"1178","Saudi Arabia","Egypt",0,0.000175430176764234,0,1.22394321071498e-05,0,9.95413555101408e-06,0,1.95025289680992e-05,1.89004909719492e-05,1.17250686011692e-05,2.47751832963616e-05
"1179","Honduras","El Salvador",0,0.000173738849042329,0,0.00989077362635949,0,2.19894834806575e-05,0,0,0,0.00019055724925185,0.00102770592081343
"1180","Israel","Ethiopia",0,0.00237322208804505,0,0,0,0,0,0,0.000248682354614172,0.000143765182657371,0.000276566962531659
"1181","Italy","Ethiopia",0,0.00450936830821113,0,0,0,0,0,4.6676755756341e-06,3.53563846303528e-06,0,0.00045175716222498
"1182","Saudi Arabia","Ethiopia",0,0.000112406823650861,0,0,0,3.621336216678e-05,0,0,5.07587753098114e-06,0,1.53696063348622e-05
"1183","Burkina Faso","France",0.952951402699045,0.972834814451008,0.882820465770621,0.803599494452528,0.842576521460807,0.852454005296146,0.73208814261477,0.306766772915324,0.133282522158238,0.466389058245304,0.694576320006379
"1184","Cameroon","France",0.7169874032599,0.786845595347479,0.703959070064687,0.620716077738981,0.618267956422615,0.504713416670499,0.437074038953706,0.257912188275229,0.172532097390169,0.33785071346587,0.515685855758913
"1185","Côte d'Ivoire","France",0.939898722013235,0.865471494006157,0.860715456969459,0.91136198106307,0.940885798253484,0.8129358598761,0.774850646303932,0.553069450118667,0.563598358793927,0.754252938152869,0.79770407055509
"1186","Estonia","France",0,0.00714769016146561,0.00513009273652155,0.00459764238335598,0.00446387735556642,0.00714610212623192,0.00875164271388551,0.00433177245424789,0.0200787881038702,0.0104881372411572,0.00721357452763023
"1187","Georgia","France",0,0.000152736027455521,0,0.00090332881621646,9.80236283732202e-05,0,0,0.000141039592494811,0.000162545938037372,9.57420231224329e-05,0.000155341602569982
"1188","Ghana","France",0.167480425029095,0.153752749380089,0.160986797555693,0.124202761782961,0.141872504459584,0.129980181196455,0.0800195060270445,0.00846767535779641,1.02058096486754e-05,0.123847625824707,0.109062043242307
"1189","Lebanon","France",0,0.0269298197787727,0.000513035979496489,0.00113520286694321,0.000261880830228851,0.00407108544665207,0.000205690170599351,0.000183822268839682,0.00018599906828667,0.000128153196430713,0.00336146896062498
"1190","Pakistan","France",0,0.0022775111800248,0.00313476319922618,0,0.000181272993795814,0,0.000370776544434567,8.33140180416817e-05,3.47861926430184e-05,0,0.000608242412816606
"1191","Philippines","France",0.000332033451623271,0.000100210771935728,0.000221812280412255,0.000252715431641559,0.000542621407406093,0.0249231048834188,0.00113247845103898,6.8614123056838e-05,0.000112405793104937,0.000220728485007997,0.00279067250786465
"1192","South Africa","France",0.0114175334413182,0.00341239248029008,0.00073624635518778,0.000916735308717771,0.0100738151904264,0.00201420001558908,0.000653456501492671,0.00375137186127053,0.00671925514664523,0.0168006134004505,0.00564956197013883
"1193","United Arab Emirates","France",0.00550679087279903,0.000393182886676139,0,0,0.00053404974415895,0,0.00116306029898319,2.66254132437724e-06,3.08768536531673e-06,0.00106288163687743,0.000866571566618443
"1194","Estonia","Germany",0.0123599966831443,0.0405240363638392,0,0,0,0,0,0,0,0,0.00528840330469835
"1195","Morocco","Germany",0.0144013056375355,0.0135680371380611,0.00120550711217942,0.0626275087864915,0.077693464687521,0.092584685394569,0.018111277735997,0.0331149774898291,0.000431950867219213,0.0129684978959025,0.0326707212745305
"1196","Senegal","Germany",0.00470875432034698,0.00444150880595679,0.00265947655982043,0.00386995213287433,0.00408475415839899,0.0380658423875985,0.0391740094383646,0.0119401575534922,0.010792853003132,0.000850913397951068,0.0120588221757936
"1197","Turkey","Germany",0.0206934582370703,0.0201226933544455,0.000108668912830399,0.000133888375825012,0.000501464526219957,0.000539074645663411,0.0347285104003178,0.0104134658533434,6.85747137603564e-06,9.29614169919025e-05,0.00873410431940838
"1198","France","Greece",0.00114076345819442,0.000703474656223149,0.0107127888735731,0.00689348923384405,0.00519612607272938,0.0015043498664552,0.0206747549093406,0.00599232273537763,0.000107931835044977,9.79907512053602e-05,0.00530239923919879
"1199","Israel","Greece",0,3.7390462209986e-05,0,6.49265708722515e-05,0,0,4.77060778141903e-05,0,0,0,1.50023110896428e-05
"1200","Syrian Arab Republic","Greece",0,0.000133669893863231,0.00022307480554846,0,0,0,0,0,0,0,3.56744699411691e-05
"1201","Turkey","Greece",0.0100650269233513,0.00170428907579328,0.0115602191982957,0.00505268306859619,0.00342955981148302,0.00045076806296207,0.00835919778564453,0.00185748149392537,0.00162528210407631,0.00261850730500945,0.00467230148291372
"1202","Costa Rica","Guatemala",0,0.000101064972779871,0,0,0,0,0,0,0,5.48564524532965e-05,1.55921425233167e-05
"1203","Nicaragua","Guatemala",0,0.000260182693013706,0,0,0,0,0.000364170284963771,0,0,0,6.24352977977476e-05
"1204","China, Taiwan Province of","Hungary",0,4.35670022842984e-05,0,0,0,0,0,2.13103432356314e-05,1.92898637472598e-05,7.38482812486715e-06,9.15520373920568e-06
"1205","Mexico","Hungary",0,1.56165619629406e-05,1.83953568083238e-05,0,0,1.16726118682321e-05,0,0,0,0,4.56845306394965e-06
"1206","Morocco","Hungary",0.000202268590069663,0.000583033907174492,0.000157432489112621,0.00262830961477443,0.000788190620734254,0.000502903996455164,0.00277656293112111,0.00443472995551263,1.48937896316632e-05,0.000170291359613155,0.00122586172541992
"1207","Republic of Moldova","Hungary",0,0.535102786142686,0.263616039962033,0.0409390728513162,0.240560406493857,0.253106148578199,0.185683056605422,0.0792044568741653,0.0609023669179976,0.128650300536888,0.178776463496256
"1208","Saudi Arabia","Hungary",0.000514546972567385,0.000622013306005996,0.000656704987161706,0.00234704068033177,0.000825457372511838,0.000631223975317673,0.00100329833336575,0.00152988595109356,0.000702627663710714,0.000472900406516013,0.00093056996485824
"1209","South Africa","Hungary",0.00160644566176077,0.00136174568000841,0.00251264372913416,0.000350625973949309,0.000619594762101895,0.000472042844755453,0.000254084557544186,0.00670796067472209,0.0016069305778603,0.00110133107307886,0.00165934055349154
"1210","Cameroon","India",0,0.00253181665871797,0.000534727931792954,0,0,0,0,0,0,0,0.000306654459051092
"1211","Democratic People's Republic of Korea","India",0,0.0511990721208884,0.147656681477631,0.0873397076098637,0,0.0848887329856977,0.0864546197458295,0,0,0.0172063179941323,0.0474745131934042
"1212","French Polynesia","India",0,0.433263874364563,0,0,0,0,0,0,0,0,0.0433263874364563
"1213","Iran (Islamic Republic of)","India",0,0.00328017809015113,5.25701752035148e-05,0.00285214845458316,0.0007084940652316,0.000155946849552871,0.000129510503209331,0.000196259834011976,0.000185176512987244,0.000209533180016246,0.000776981766494708
"1214","Israel","India",0,0.000261211648237468,6.86668163760887e-05,0.000160742489885323,0.000270350527623435,0.000260838118068238,2.24338295370008e-05,6.12538085062358e-05,0.000189037107132455,4.41080391821109e-05,0.000133864238454836
"1215","Kenya","India",0,0.000423735200533565,8.62716169775538e-05,0,0,6.26163521411072e-05,3.14253599217168e-06,5.8843768705194e-06,0,1.92803062801161e-05,6.00930388795033e-05
"1216","Lebanon","India",0,0.000294804928073612,0.000210096917361791,0.00176750337799744,0.000594445737260955,0.000135358327722525,0,8.59191163989792e-05,8.09501370216453e-05,0.000104264844146967,0.000327334338598392
"1217","Portugal","India",0,0.000156567242909747,0,0.000390901383525111,0.000352315415824593,0.000112480234810986,0.000178626084884472,0.000324383171275746,0.000186137315976344,0.000115879270448964,0.000181729011965596
"1218","Pakistan","Indonesia",0,0.00386063682131651,0,0,0.0044063420431693,0,0,5.65225448522691e-05,0,0,0.000832350140933807
"1219","Viet Nam","Indonesia",0,0.000215476230735044,0.00120862710881883,0.000388394655644079,7.49165655734205e-06,2.69961321540662e-05,6.72114168988356e-05,0,0,7.56533872797343e-06,0.000192176253953617
"1220","Lebanon","Italy",0,0.00675207521254669,0.00153254220433753,0,0,0.00149798550815745,0,0,0,0,0.000978260292504168
"1221","Pakistan","Italy",0,0.00176824880192724,0.00328399675610777,0.000676722929322963,0,0,0.000125717502863416,0,0,4.36603230125712e-05,0.000589834631323396
"1222","Slovenia","Italy",0,0.00415965250567334,0,0,0.000971438924216974,0.000447790678813434,0,0.0040123287381079,0.00165418546076767,0.000440884731844861,0.00116862810394242
"1223","Tunisia","Italy",0.0433707059669671,0.0435792383356891,0.0213907361184787,0.0264774487235998,0.0306923973413848,0.0515950476902192,0.0565985189169792,0.0593431296122469,0.0159231390388651,2.15241989413963e-06,0.0348972514164324
"1224","Kyrgyzstan","Kazakhstan",0,1,0.998673012331519,0.945819405607714,0.997965250667819,0.99507952119641,0.999317288243123,0.997337440600493,0.993498953007978,0.847712314246644,0.87754031859017
"1225","Tajikistan","Kazakhstan",0,0.995674719161201,0.997266138965517,1,0.998168917481138,0.995821601855484,0.998045621253736,0.997702327720069,0.995213835228234,0.971067318791195,0.894896048045657
"1226","Uzbekistan","Kazakhstan",0,0.948805930001445,0.989048055136267,0.991102782562663,0.993286414029589,0.974256482985387,0.988011078981531,0.993892591089256,0.990296150523671,0.964310920506498,0.883301040581631
"1227","Uzbekistan","Kyrgyzstan",0,0.00122570101650274,0,0,0,0,0,0,0.000139559459604558,7.92978879801197e-05,0.000144455836408742
"1228","Netherlands","Luxembourg",0.000739171955607541,0.000331081312428855,0.000621430230275138,0.000439438657058268,0.000128385041735396,0.000161347528115886,0.000222562417106559,5.56378932153846e-05,0.000147931454540579,0.00019597202036563,0.000304295851044924
"1229","Netherlands","Madagascar",0,1.149026819975e-05,1.77928545712753e-05,1.87844822027196e-05,1.67639145686169e-05,3.76769664411527e-05,1.62804090815658e-05,0,0,0,1.1878889506508e-05
"1230","Spain","Madagascar",0,1.30827654098307e-05,1.31819808321262e-05,1.35422034807481e-05,1.4820677147518e-05,3.84827249580415e-05,2.58411962932378e-05,0,0,0,1.18951548121502e-05
"1231","Cameroon","Malawi",0,0.00501421985657259,0,0,0,0,0,0,0,0,0.000501421985657259
"1232","Canada","Malawi",0,0.00443721257832553,0,0,0,0,0,0,0,0,0.000443721257832553
"1233","China, mainland","Malawi",0,2.789608661138e-06,0,0,0,0,0,1.53531501090721e-05,5.29476632114286e-07,0,1.86722354023244e-06
"1234","Ireland","Malawi",0,0.000749505967482752,0,0,0,0,0,0,0,0,7.49505967482752e-05
"1235","Kenya","Malawi",0.000904591064765862,0.0833584798437473,0,0.000113782672763372,0.00209585453429306,0.000135634357314018,0,0.00181748635752388,0.0097213469708504,0.00187564345067221,0.010002281925193
"1236","Singapore","Malawi",0,0.0110129819629111,0,0,0.00215080678965803,0,0,0.00209211994854548,0.000601147315006509,0,0.00158570560161211
"1237","United Kingdom of Great Britain and Northern Ireland","Malawi",0,0.0056616031957694,0,0,0,0,0,0,0,0,0.00056616031957694
"1238","United Republic of Tanzania","Malawi",0.000223072128871394,0.00368713529354359,0,0.00033954653662787,0.00130801899085365,0.000141743413427338,0.000278819934210152,0.00204074990853689,0.000457505758018801,0.00481193638012862,0.00132885283442183
"1239","United States of America","Malawi",0,0.000121214324449713,0,0,0,0,0,2.86327611284159e-05,3.18616157787969e-05,0,1.81708701356926e-05
"1240","Nicaragua","Mexico",0,0.00344830280798354,0.000566402842096749,0,0.0507705075709595,0.000265904717030904,0.000185643784803809,0.000145529112705551,0,0,0.005538229083558
"1241","Honduras","Nicaragua",0,0.000144837353977041,0.000425767615496782,0.00178581660733237,5.00047860961808e-05,0.000125445338203683,1.97922233801157e-05,0,5.45529079578433e-05,0.00136038230625528,0.000396659913869929
